R2,RMSE,MAE,Pearson_r,Spearman_rho,Phenotype,Model,Fold
0.43741669111896475,0.293212001858832,0.20064024652415263,0.848500166362632,0.6546536707079772,Phenotype_MaizeStem,PNNGS,5
0.13130118893469522,0.6537420679525919,0.35639787677752566,0.6139597353230083,0.7637626158259734,Phenotype_MaizeStem,PNNGS,6
-0.24505634748646887,0.6235678086095522,0.5237676897575987,0.1478886647653404,-0.2454951265154914,Phenotype_MaizeStem,PNNGS,7
0.034377701543806594,0.7295296147553678,0.5076328086188268,0.37509795049720646,0.5182674893104818,Phenotype_MaizeStem,PNNGS,8
-1.2223696447647727,0.37469748105373557,0.3743040705600885,0.647407551956272,0.5773502691896258,Phenotype_MaizeStem,PNNGS,9
-0.31658718240457207,1.32321669507671,0.9460230065885388,-0.19372193466297027,-0.0545544725589981,Phenotype_MaizeStem,PNNGS,10
0.5171035791291223,0.3521512226835726,0.35106717512384567,0.9981824244600578,0.5477225575051661,Phenotype_MaizeStem,ResGS,1
-0.03863965311622297,0.6988024452119662,0.5272971132772297,0.5127599495040478,0.7850689990907381,Phenotype_MaizeStem,ResGS,2
0.3791850278512726,0.4382852362002241,0.433478128559301,0.9815596892289004,0.5477225575051661,Phenotype_MaizeStem,ResGS,3
0.16839242911483843,0.5571400158911188,0.39372402571956583,0.5548705425166007,0.4052617961525573,Phenotype_MaizeStem,ResGS,4
0.3138887601398094,0.32380651944700634,0.2976489053454907,0.8047926666129955,0.6546536707079772,Phenotype_MaizeStem,ResGS,5
-0.06641783006812263,0.7243284068323762,0.5177043995514932,-0.08944307161734603,-0.02727723627949905,Phenotype_MaizeStem,ResGS,6
0.38562553994063453,0.4380319209364946,0.41042985190195946,0.7439453415895225,0.02727723627949905,Phenotype_MaizeStem,ResGS,7
-0.0509341408650672,0.7610742596140169,0.5737700870713424,-0.06818024111754864,-0.0545544725589981,Phenotype_MaizeStem,ResGS,8
-1.9565250235126568,0.43217874584529503,0.42807309651171244,0.647407551956272,0.5773502691896258,Phenotype_MaizeStem,ResGS,9
0.4261175054524995,0.8736101055203849,0.6636627438853884,0.7506344031747997,0.7910398521054723,Phenotype_MaizeStem,ResGS,10
0.3865023032533409,0.39692520308627355,0.1629267062227664,0.8726763127824254,0.6507913734559686,Phenotype_MaizeStem,TabAttention,1
0.4954383390025968,0.48705621592750853,0.36402716461834445,0.821133182529616,0.7333587976225691,Phenotype_MaizeStem,TabAttention,2
0.7407378742114958,0.2832339370547538,0.22959337226325582,0.9429030260350407,0.5477225575051661,Phenotype_MaizeStem,TabAttention,3
-0.5793768427760275,0.7677998412867602,0.5691174636862701,0.15306566032688781,0.07793496079856871,Phenotype_MaizeStem,TabAttention,4
0.5657288049348232,0.2576136277273903,0.1994335123064493,0.7866045952062259,0.43643578047198484,Phenotype_MaizeStem,TabAttention,5
-0.11289582327618963,0.7399443786021573,0.44727789402682805,0.0609367764098783,0.1636634176769943,Phenotype_MaizeStem,TabAttention,6
0.5062179889549921,0.39269630559967483,0.30991016426364915,0.8031810162958706,0.7092081432669752,Phenotype_MaizeStem,TabAttention,7
0.35775958151267473,0.5949604546273295,0.39871111022114264,0.6121658440266387,0.6311444949407194,Phenotype_MaizeStem,TabAttention,8
0.14950422045581524,0.23179747814138074,0.19008618807334443,0.6793209359692853,0.5773502691896258,Phenotype_MaizeStem,TabAttention,9
0.2807344163518729,0.9780269011487857,0.6231915694286927,0.9243000578319028,0.7637626158259734,Phenotype_MaizeStem,TabAttention,10
0.6162882675246757,0.2781227402828207,0.19375692705161454,0.8233451210402892,0.7302967433402214,Phenotype_SoybeanStem,Ridge,1
0.522187746924071,0.6714183406897325,0.4222551585929614,0.76884138272068,0.7525121326622725,Phenotype_SoybeanStem,Ridge,2
0.5976916043132139,0.8419441053806812,0.436339409842975,0.8457729232051848,0.7333587976225691,Phenotype_SoybeanStem,Ridge,3
-4.616359196474593,0.45066550295335595,0.24359249242805325,0.4264885932533427,0.42257712736425823,Phenotype_SoybeanStem,Ridge,4
0.7572375534976803,0.23220130176009895,0.1765454079990012,0.9183591530811352,0.5773502691896258,Phenotype_SoybeanStem,Ridge,5
0.8817521045876107,0.2081508297568035,0.1521059796375886,0.9481469978941899,0.9187081950430209,Phenotype_SoybeanStem,Ridge,6
-1.5981926038858068,0.6402434556382229,0.49635341354084456,0.24750882541520888,0.18704390591656492,Phenotype_SoybeanStem,Ridge,7
0.1753623570623173,1.1189099129950733,0.7602456812441292,0.6638170835905277,0.7242672088068488,Phenotype_SoybeanStem,Ridge,8
0.7330914726342118,0.23920392044036573,0.19106283492124926,0.9478291517836536,0.5773502691896258,Phenotype_SoybeanStem,Ridge,9
0.04927844350734045,0.546965177519176,0.37391144122053876,0.36408305023213533,0.5488212999484516,Phenotype_SoybeanStem,Ridge,10
-1.336182845193401,0.6862579297115604,0.5254792503418816,0.17100017767177475,0.11410886614690961,Phenotype_SoybeanStem,SVR,1
0.38932372448491637,0.7590494731693094,0.5835463161121491,0.6562690686345382,0.772315083521806,Phenotype_SoybeanStem,SVR,2
0.4527742068855849,0.9819446142245467,0.6205407173530192,0.8238918167958715,0.7427813527082074,Phenotype_SoybeanStem,SVR,3
-9.580136021377738,0.6185467128741684,0.41351216011765807,0.39067445510741533,0.43937477516374673,Phenotype_SoybeanStem,SVR,4
-0.9531437472037512,0.6586292305289653,0.4618459592602896,0.5743699492695342,0.4123930494211612,Phenotype_SoybeanStem,SVR,5
0.7312993441601681,0.3137731659635881,0.21843343511558677,0.8975785573994669,0.842149178789436,Phenotype_SoybeanStem,SVR,6
-5.486805613222219,1.011637497958182,0.7825706452474797,-0.03508412852649681,-0.09352195295828246,Phenotype_SoybeanStem,SVR,7
0.10995114325000588,1.1624397893384206,0.8516419776857336,0.8229136775778982,0.6383372009823073,Phenotype_SoybeanStem,SVR,8
0.03884424026254629,0.45392484619561924,0.3445657078272951,0.5601918210342752,0.4123930494211612,Phenotype_SoybeanStem,SVR,9
0.29484780981585124,0.4710580575647943,0.3950229332471872,0.6617652911233007,0.6546536707079772,Phenotype_SoybeanStem,SVR,10
-0.1636366000571483,0.4843314232735292,0.37332959599799376,0.18103380606893227,0.38797014489949266,Phenotype_SoybeanStem,RandomForest,1
0.09726101794302888,0.922880898863942,0.6492153804244265,0.37636601738058184,0.386157541760903,Phenotype_SoybeanStem,RandomForest,2
0.19599906909851206,1.190233003750581,0.7255742770327622,0.7358508349060935,0.45643546458763845,Phenotype_SoybeanStem,RandomForest,3
-7.413974105226307,0.551604071659747,0.37738021290310914,-0.13979016946938766,-0.08247860988423225,Phenotype_SoybeanStem,RandomForest,4
0.009445728379515517,0.46904340608481776,0.38026881844398147,0.27878091027790813,0.4123930494211612,Phenotype_SoybeanStem,RandomForest,5
0.46442399658871636,0.4429880303122373,0.33593209292972404,0.7871886055192372,0.8624886920341298,Phenotype_SoybeanStem,RandomForest,6
-3.214561187601767,0.8154280722173793,0.6538970047939558,-0.29968728303384995,-0.26497886671513365,Phenotype_SoybeanStem,RandomForest,7
-0.5071852299386033,1.5126792810906315,1.1931617584649683,0.6780078246676194,0.6997157779998369,Phenotype_SoybeanStem,RandomForest,8
-0.12885616840064285,0.4919334722306338,0.38898492080879093,-0.047263035157582296,0.24743582965269675,Phenotype_SoybeanStem,RandomForest,9
0.08232216176611074,0.5373758303288193,0.4469879745866035,0.315736162785341,0.4364357804719848,Phenotype_SoybeanStem,RandomForest,10
-1.009259258375896,0.6364319144018492,0.4302499296738778,0.00181586803253133,0.04564354645876384,Phenotype_SoybeanStem,GBR,1
0.2337789994288907,0.8502401014549709,0.6726043480097008,0.518613290068168,0.5841870503562379,Phenotype_SoybeanStem,GBR,2
0.1078926000679864,1.2537538616155923,0.6805682095806587,0.7345413244644526,0.6390096504226938,Phenotype_SoybeanStem,GBR,3
-23.659938867091196,0.9443280184832837,0.4851483933403642,-0.09307787920590238,0.24892194409350665,Phenotype_SoybeanStem,GBR,4
0.07157333560490498,0.45409602453168957,0.32002285109006146,0.34389827257235717,0.24743582965269675,Phenotype_SoybeanStem,GBR,5
-0.4066089269367321,0.7179068896001849,0.536714858050746,0.2743996985008921,0.5580809183750252,Phenotype_SoybeanStem,GBR,6
-7.125677077921885,1.1322419885120667,0.7144470983923843,-0.21124488369519576,-0.06234796863885497,Phenotype_SoybeanStem,GBR,7
-0.5550187229015222,1.5364957204017473,1.187996839532377,0.6144574461809231,0.6260614855788015,Phenotype_SoybeanStem,GBR,8
-0.5817867586968393,0.5823191018639479,0.3796100778216356,0.22850970412563992,0.4123930494211612,Phenotype_SoybeanStem,GBR,9
-0.12909817673552593,0.5960721903780436,0.42304815505582144,0.25554907052999704,0.3818813079129867,Phenotype_SoybeanStem,GBR,10
0.38187629007876955,0.35299752610569995,0.2252212495079585,0.6813642308006196,0.5249007842757842,Phenotype_SoybeanStem,MLP,1
0.5060043807879528,0.6826940344151492,0.38732615139640664,0.7227372734693709,0.7556673336396149,Phenotype_SoybeanStem,MLP,2
0.6984637762686772,0.7289092450705404,0.35789445821206206,0.9521085573614357,0.7627700713964739,Phenotype_SoybeanStem,MLP,3
-1.8472719507454243,0.32087904216889207,0.1612834172923608,0.4772879247892802,0.4148699068225111,Phenotype_SoybeanStem,MLP,4
0.108313211287699,0.44502054723108037,0.2960090598832473,0.4674264130441284,0.4123930494211612,Phenotype_SoybeanStem,MLP,5
0.7037546890389657,0.3294634023215879,0.20541239339481288,0.9448516101522852,0.9357754408380654,Phenotype_SoybeanStem,MLP,6
-3.1955703300388345,0.8135888341859403,0.6105313048352505,-0.14056417426037826,-0.09352195295828246,Phenotype_SoybeanStem,MLP,7
0.023920533526491927,1.217323853468079,0.864886233131118,0.8194575827129678,0.6874400625963311,Phenotype_SoybeanStem,MLP,8
0.5838008771867567,0.2987016688153734,0.1788370365315235,0.940767155565931,0.5773502691896258,Phenotype_SoybeanStem,MLP,9
-0.33652208838405095,0.6485165708868484,0.3797713670293854,0.1526531399325433,0.11180339887498948,Phenotype_SoybeanStem,MLP,10
0.1902354125628476,0.4040297554607936,0.30630028404743226,0.4661352746643318,0.5020790110464023,Phenotype_SoybeanStem,PNNGS,1
0.008393370960334878,0.9672400476977469,0.7042541893362003,0.2997003836577187,0.30694573832276906,Phenotype_SoybeanStem,PNNGS,2
-0.016529715173529302,1.338331660318377,0.9302624081536338,0.30993300989457406,0.18257418583505536,Phenotype_SoybeanStem,PNNGS,3
-7.0925662548908335,0.5409660488734911,0.5228821661739276,-0.6470533023639773,-0.5773502691896258,Phenotype_SoybeanStem,PNNGS,4
-0.6194794011540847,0.5997380614794938,0.5841370763420358,0.2074124786917178,-0.08247860988423225,Phenotype_SoybeanStem,PNNGS,5
0.7076571182953046,0.32728620349720067,0.2333022733555012,0.9965529601695824,0.9442278671275492,Phenotype_SoybeanStem,PNNGS,6
-1.7201850322974557,0.6551016603736676,0.5881610018896759,-0.06886400021904857,-0.31173984319427483,Phenotype_SoybeanStem,PNNGS,7
0.001296198315452135,1.2313510789779036,0.9434849667225431,0.6803812302228143,0.6260614855788015,Phenotype_SoybeanStem,PNNGS,8
-0.3828722672063012,0.544475198959834,0.4452688311356007,-0.3699196878588142,-0.4123930494211612,Phenotype_SoybeanStem,PNNGS,9
-0.13134020225585608,0.5966637006331348,0.36304431614234267,0.40338044191174105,0.8427953808926897,Phenotype_SoybeanStem,PNNGS,10
-0.4455658050947964,0.539824876037964,0.48465600104415507,-0.38574586044736536,-0.22821773229381923,Phenotype_SoybeanStem,ResGS,1
-0.012447264864044127,0.9773514571862522,0.6872231393594541,0.2997003836577187,0.30694573832276906,Phenotype_SoybeanStem,ResGS,2
-0.03955310611318885,1.3534027449232993,0.8930428734220602,0.30993300989457406,0.18257418583505536,Phenotype_SoybeanStem,ResGS,3
-4.353510265507657,0.43999343604362223,0.4299197549416349,-0.6470533023639773,-0.5773502691896258,Phenotype_SoybeanStem,ResGS,4
-0.36498441543701454,0.5506019482997891,0.5221739297895923,0.20741247869171775,-0.08247860988423225,Phenotype_SoybeanStem,ResGS,5
-0.04832161067595586,0.619767367777408,0.5457030518655996,0.09769664908600469,0.24098948748012447,Phenotype_SoybeanStem,ResGS,6
-1.997152093071377,0.6876443325250965,0.6348320306043029,-0.2058367462320167,-0.31173984319427483,Phenotype_SoybeanStem,ResGS,7
-0.595876212217461,1.5565502458234612,1.2793501127824558,0.6841167809505337,0.6628886317893191,Phenotype_SoybeanStem,ResGS,8
0.10411682589553994,0.4382407505568641,0.39303037609335767,0.6049629779397652,0.5773502691896258,Phenotype_SoybeanStem,ResGS,9
0.19211947189666034,0.5042043377731269,0.44490142449978576,0.45793306894059826,0.7637626158259734,Phenotype_SoybeanStem,ResGS,10
0.299199144058811,0.3758644682258321,0.2674644207651904,0.6307766674766294,0.6390096504226938,Phenotype_SoybeanStem,TabAttention,1
0.47315754889029815,0.7050256861345358,0.44014742798771544,0.7263252745813262,0.7556673336396149,Phenotype_SoybeanStem,TabAttention,2
0.5401077333941451,0.9001849879889512,0.5416530912743394,0.9506876641316141,0.7333587976225691,Phenotype_SoybeanStem,TabAttention,3
-5.226796247395665,0.4745251173058825,0.30081848744890366,0.3880974429310587,0.4123930494211612,Phenotype_SoybeanStem,TabAttention,4
0.41960455688081655,0.35903426187454685,0.3102141328319207,0.793123340698142,0.5773502691896258,Phenotype_SoybeanStem,TabAttention,5
0.7865349172671972,0.2796693413123184,0.20795311712295045,0.9827617052487898,0.9442278671275492,Phenotype_SoybeanStem,TabAttention,6
-1.976613265382761,0.6852841440133148,0.5485448101299704,-0.0509918412136364,0.04676097647914123,Phenotype_SoybeanStem,TabAttention,7
-0.3181506242261778,1.4146404222827067,1.0257162102069186,0.5032188303176027,0.36430860056207226,Phenotype_SoybeanStem,TabAttention,8
0.36755025386662765,0.36821381604625003,0.29099072482177013,0.7147530259878553,0.5773502691896258,Phenotype_SoybeanStem,TabAttention,9
-0.051893037955931254,0.5753323543733729,0.3711828094003411,0.287717404884718,0.3818813079129867,Phenotype_SoybeanStem,TabAttention,10
